ID,item_nr,attitude,importance,side,plausibility,university,university_short,start_date,end_date,progress,duration,language,consent,student,tuition_fee,study_continue,attention1,attention2,gender,age,comments,study,study_year,study_plan,tuition_fee2,missing_attitude,track,native_language,item,item_short
bu-6,15,1,7,against,likely,Baskent University,bu,2020-05-26T23:06:04Z,2020-05-26T23:45:22Z,100,2357,EN,1,yes,8,yes,a great deal,mostly not,male,20,Okulumdan her şeyi bekliyorum ve korkuyorum bu araştırmanın rektörlük tarafından dikkate alınması gereken bir araştırma olduğunu düşünüyorum... sevgiler saygılar 21996760,NA,NA,NA,NA,NA,NA,NA,<The university> should schedule more classes in the evening (after 6 PM),classes in the evening
bu-7,1,NA,NA,NA,NA,Baskent University,bu,2020-05-21T21:02:24Z,2020-05-21T21:03:19Z,24,55,EN,1,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should reduce the length of academic holidays,reduce holidays length
bu-7,2,NA,NA,NA,NA,Baskent University,bu,2020-05-21T21:02:24Z,2020-05-21T21:03:19Z,24,55,EN,1,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should increase the number of course hours required for graduation,increase course hours
bu-7,3,NA,NA,NA,NA,Baskent University,bu,2020-05-21T21:02:24Z,2020-05-21T21:03:19Z,24,55,EN,1,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should raise the tuition fee for the upcoming academic year,raise tuition fee
bu-7,4,NA,NA,NA,NA,Baskent University,bu,2020-05-21T21:02:24Z,2020-05-21T21:03:19Z,24,55,EN,1,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should schedule classes starting at 6.30am,classes at 6.30am
bu-7,5,NA,NA,NA,NA,Baskent University,bu,2020-05-21T21:02:24Z,2020-05-21T21:03:19Z,24,55,EN,1,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should introduce mandatory final exams that cover all knowledge required for the academic degree,introduce final exam
bu-7,6,NA,NA,NA,NA,Baskent University,bu,2020-05-21T21:02:24Z,2020-05-21T21:03:19Z,24,55,EN,1,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should make attendance mandatory for seminars and lectures,mandatory attendance
bu-7,7,NA,NA,NA,NA,Baskent University,bu,2020-05-21T21:02:24Z,2020-05-21T21:03:19Z,24,55,EN,1,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should abolish resit exams,abolish resit exams
bu-7,8,NA,NA,NA,NA,Baskent University,bu,2020-05-21T21:02:24Z,2020-05-21T21:03:19Z,24,55,EN,1,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should increase the difficulty of exams and coursework,increase difficulty
bu-7,9,NA,NA,NA,NA,Baskent University,bu,2020-05-21T21:02:24Z,2020-05-21T21:03:19Z,24,55,EN,1,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<The university> should banish sales of sodas and fast-food, including vending machines, on the campus",banish soda and fast-food
bu-7,10,NA,NA,NA,NA,Baskent University,bu,2020-05-21T21:02:24Z,2020-05-21T21:03:19Z,24,55,EN,1,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should reduce the voice given to students in its decision making,reduce student voice
bu-7,11,NA,NA,NA,NA,Baskent University,bu,2020-05-21T21:02:24Z,2020-05-21T21:03:19Z,24,55,EN,1,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should adopt school uniforms,adopt school uniforms
bu-7,12,NA,NA,NA,NA,Baskent University,bu,2020-05-21T21:02:24Z,2020-05-21T21:03:19Z,24,55,EN,1,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should only fund scholarly pursuits and defund other student union activities,defund student activities
bu-7,13,4,4,NA,NA,Baskent University,bu,2020-05-21T21:02:24Z,2020-05-21T21:03:19Z,24,55,EN,1,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should abolish student political expression on the campus,abolish political expression
bu-7,14,NA,NA,NA,NA,Baskent University,bu,2020-05-21T21:02:24Z,2020-05-21T21:03:19Z,24,55,EN,1,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should also schedule classes on Saturday,classes on Saturday
bu-7,15,NA,NA,NA,NA,Baskent University,bu,2020-05-21T21:02:24Z,2020-05-21T21:03:19Z,24,55,EN,1,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should schedule more classes in the evening (after 6 PM),classes in the evening
bu-8,1,1,9,indifferent,unlikely,Baskent University,bu,2020-05-22T09:57:27Z,2020-05-22T09:58:57Z,24,89,EN,1,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should reduce the length of academic holidays,reduce holidays length
bu-8,2,2,4,indifferent,likely,Baskent University,bu,2020-05-22T09:57:27Z,2020-05-22T09:58:57Z,24,89,EN,1,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should increase the number of course hours required for graduation,increase course hours
bu-8,3,NA,NA,NA,NA,Baskent University,bu,2020-05-22T09:57:27Z,2020-05-22T09:58:57Z,24,89,EN,1,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should raise the tuition fee for the upcoming academic year,raise tuition fee
bu-8,4,NA,NA,NA,NA,Baskent University,bu,2020-05-22T09:57:27Z,2020-05-22T09:58:57Z,24,89,EN,1,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should schedule classes starting at 6.30am,classes at 6.30am
bu-8,5,NA,NA,NA,NA,Baskent University,bu,2020-05-22T09:57:27Z,2020-05-22T09:58:57Z,24,89,EN,1,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should introduce mandatory final exams that cover all knowledge required for the academic degree,introduce final exam
bu-8,6,NA,NA,NA,NA,Baskent University,bu,2020-05-22T09:57:27Z,2020-05-22T09:58:57Z,24,89,EN,1,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should make attendance mandatory for seminars and lectures,mandatory attendance
bu-8,7,NA,NA,NA,NA,Baskent University,bu,2020-05-22T09:57:27Z,2020-05-22T09:58:57Z,24,89,EN,1,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should abolish resit exams,abolish resit exams
bu-8,8,NA,NA,NA,NA,Baskent University,bu,2020-05-22T09:57:27Z,2020-05-22T09:58:57Z,24,89,EN,1,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should increase the difficulty of exams and coursework,increase difficulty
bu-8,9,NA,NA,NA,NA,Baskent University,bu,2020-05-22T09:57:27Z,2020-05-22T09:58:57Z,24,89,EN,1,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<The university> should banish sales of sodas and fast-food, including vending machines, on the campus",banish soda and fast-food
bu-8,10,NA,NA,NA,NA,Baskent University,bu,2020-05-22T09:57:27Z,2020-05-22T09:58:57Z,24,89,EN,1,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should reduce the voice given to students in its decision making,reduce student voice
bu-8,11,NA,NA,NA,NA,Baskent University,bu,2020-05-22T09:57:27Z,2020-05-22T09:58:57Z,24,89,EN,1,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should adopt school uniforms,adopt school uniforms
bu-8,12,NA,NA,NA,NA,Baskent University,bu,2020-05-22T09:57:27Z,2020-05-22T09:58:57Z,24,89,EN,1,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should only fund scholarly pursuits and defund other student union activities,defund student activities
bu-8,13,NA,NA,NA,NA,Baskent University,bu,2020-05-22T09:57:27Z,2020-05-22T09:58:57Z,24,89,EN,1,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should abolish student political expression on the campus,abolish political expression
bu-8,14,NA,NA,NA,NA,Baskent University,bu,2020-05-22T09:57:27Z,2020-05-22T09:58:57Z,24,89,EN,1,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should also schedule classes on Saturday,classes on Saturday
bu-8,15,NA,NA,NA,NA,Baskent University,bu,2020-05-22T09:57:27Z,2020-05-22T09:58:57Z,24,89,EN,1,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should schedule more classes in the evening (after 6 PM),classes in the evening
bu-9,1,1,8,against,unlikely,Baskent University,bu,2020-05-26T20:53:51Z,2020-05-26T20:58:48Z,94,296,EN,1,yes,7,yes,mostly,mostly not,male,21,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should reduce the length of academic holidays,reduce holidays length
bu-9,2,4,3,against,likely,Baskent University,bu,2020-05-26T20:53:51Z,2020-05-26T20:58:48Z,94,296,EN,1,yes,7,yes,mostly,mostly not,male,21,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should increase the number of course hours required for graduation,increase course hours
bu-9,3,2,1,against,unlikely,Baskent University,bu,2020-05-26T20:53:51Z,2020-05-26T20:58:48Z,94,296,EN,1,yes,7,yes,mostly,mostly not,male,21,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should raise the tuition fee for the upcoming academic year,raise tuition fee
bu-9,4,1,9,against,likely,Baskent University,bu,2020-05-26T20:53:51Z,2020-05-26T20:58:48Z,94,296,EN,1,yes,7,yes,mostly,mostly not,male,21,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should schedule classes starting at 6.30am,classes at 6.30am
bu-9,5,9,9,in favor,likely,Baskent University,bu,2020-05-26T20:53:51Z,2020-05-26T20:58:48Z,94,296,EN,1,yes,7,yes,mostly,mostly not,male,21,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should introduce mandatory final exams that cover all knowledge required for the academic degree,introduce final exam
bu-9,6,5,5,against,unlikely,Baskent University,bu,2020-05-26T20:53:51Z,2020-05-26T20:58:48Z,94,296,EN,1,yes,7,yes,mostly,mostly not,male,21,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should make attendance mandatory for seminars and lectures,mandatory attendance
bu-9,7,1,9,in favor,likely,Baskent University,bu,2020-05-26T20:53:51Z,2020-05-26T20:58:48Z,94,296,EN,1,yes,7,yes,mostly,mostly not,male,21,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should abolish resit exams,abolish resit exams
bu-9,8,5,5,in favor,likely,Baskent University,bu,2020-05-26T20:53:51Z,2020-05-26T20:58:48Z,94,296,EN,1,yes,7,yes,mostly,mostly not,male,21,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should increase the difficulty of exams and coursework,increase difficulty
bu-9,9,1,4,against,unlikely,Baskent University,bu,2020-05-26T20:53:51Z,2020-05-26T20:58:48Z,94,296,EN,1,yes,7,yes,mostly,mostly not,male,21,NA,NA,NA,NA,NA,NA,NA,NA,"<The university> should banish sales of sodas and fast-food, including vending machines, on the campus",banish soda and fast-food
bu-9,10,1,7,in favor,likely,Baskent University,bu,2020-05-26T20:53:51Z,2020-05-26T20:58:48Z,94,296,EN,1,yes,7,yes,mostly,mostly not,male,21,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should reduce the voice given to students in its decision making,reduce student voice
bu-9,11,1,8,in favor,unlikely,Baskent University,bu,2020-05-26T20:53:51Z,2020-05-26T20:58:48Z,94,296,EN,1,yes,7,yes,mostly,mostly not,male,21,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should adopt school uniforms,adopt school uniforms
bu-9,12,9,7,in favor,likely,Baskent University,bu,2020-05-26T20:53:51Z,2020-05-26T20:58:48Z,94,296,EN,1,yes,7,yes,mostly,mostly not,male,21,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should only fund scholarly pursuits and defund other student union activities,defund student activities
bu-9,13,4,1,indifferent,unlikely,Baskent University,bu,2020-05-26T20:53:51Z,2020-05-26T20:58:48Z,94,296,EN,1,yes,7,yes,mostly,mostly not,male,21,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should abolish student political expression on the campus,abolish political expression
bu-9,14,1,9,against,unlikely,Baskent University,bu,2020-05-26T20:53:51Z,2020-05-26T20:58:48Z,94,296,EN,1,yes,7,yes,mostly,mostly not,male,21,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should also schedule classes on Saturday,classes on Saturday
bu-9,15,6,5,in favor,likely,Baskent University,bu,2020-05-26T20:53:51Z,2020-05-26T20:58:48Z,94,296,EN,1,yes,7,yes,mostly,mostly not,male,21,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should schedule more classes in the evening (after 6 PM),classes in the evening
bu-10,1,2,6,indifferent,likely,Baskent University,bu,2020-08-28T09:48:13Z,2020-08-28T09:54:36Z,100,383,EN,1,yes,7,yes,mostly,mostly not,female,23,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should reduce the length of academic holidays,reduce holidays length
bu-10,2,1,1,against,unlikely,Baskent University,bu,2020-08-28T09:48:13Z,2020-08-28T09:54:36Z,100,383,EN,1,yes,7,yes,mostly,mostly not,female,23,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should increase the number of course hours required for graduation,increase course hours
bu-10,3,1,1,against,unlikely,Baskent University,bu,2020-08-28T09:48:13Z,2020-08-28T09:54:36Z,100,383,EN,1,yes,7,yes,mostly,mostly not,female,23,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should raise the tuition fee for the upcoming academic year,raise tuition fee
bu-10,4,1,1,against,unlikely,Baskent University,bu,2020-08-28T09:48:13Z,2020-08-28T09:54:36Z,100,383,EN,1,yes,7,yes,mostly,mostly not,female,23,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should schedule classes starting at 6.30am,classes at 6.30am
bu-10,5,1,1,against,unlikely,Baskent University,bu,2020-08-28T09:48:13Z,2020-08-28T09:54:36Z,100,383,EN,1,yes,7,yes,mostly,mostly not,female,23,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should introduce mandatory final exams that cover all knowledge required for the academic degree,introduce final exam
bu-10,6,2,2,indifferent,unlikely,Baskent University,bu,2020-08-28T09:48:13Z,2020-08-28T09:54:36Z,100,383,EN,1,yes,7,yes,mostly,mostly not,female,23,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should make attendance mandatory for seminars and lectures,mandatory attendance
bu-10,7,1,7,in favor,unlikely,Baskent University,bu,2020-08-28T09:48:13Z,2020-08-28T09:54:36Z,100,383,EN,1,yes,7,yes,mostly,mostly not,female,23,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should abolish resit exams,abolish resit exams
bu-10,8,1,8,against,likely,Baskent University,bu,2020-08-28T09:48:13Z,2020-08-28T09:54:36Z,100,383,EN,1,yes,7,yes,mostly,mostly not,female,23,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should increase the difficulty of exams and coursework,increase difficulty
bu-10,9,5,4,indifferent,likely,Baskent University,bu,2020-08-28T09:48:13Z,2020-08-28T09:54:36Z,100,383,EN,1,yes,7,yes,mostly,mostly not,female,23,NA,NA,NA,NA,NA,NA,NA,NA,"<The university> should banish sales of sodas and fast-food, including vending machines, on the campus",banish soda and fast-food
bu-10,10,9,9,in favor,likely,Baskent University,bu,2020-08-28T09:48:13Z,2020-08-28T09:54:36Z,100,383,EN,1,yes,7,yes,mostly,mostly not,female,23,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should reduce the voice given to students in its decision making,reduce student voice
bu-10,11,1,1,against,unlikely,Baskent University,bu,2020-08-28T09:48:13Z,2020-08-28T09:54:36Z,100,383,EN,1,yes,7,yes,mostly,mostly not,female,23,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should adopt school uniforms,adopt school uniforms
bu-10,12,1,6,against,unlikely,Baskent University,bu,2020-08-28T09:48:13Z,2020-08-28T09:54:36Z,100,383,EN,1,yes,7,yes,mostly,mostly not,female,23,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should only fund scholarly pursuits and defund other student union activities,defund student activities
bu-10,13,6,6,indifferent,likely,Baskent University,bu,2020-08-28T09:48:13Z,2020-08-28T09:54:36Z,100,383,EN,1,yes,7,yes,mostly,mostly not,female,23,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should abolish student political expression on the campus,abolish political expression
bu-10,14,1,1,against,unlikely,Baskent University,bu,2020-08-28T09:48:13Z,2020-08-28T09:54:36Z,100,383,EN,1,yes,7,yes,mostly,mostly not,female,23,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should also schedule classes on Saturday,classes on Saturday
bu-10,15,2,3,against,unlikely,Baskent University,bu,2020-08-28T09:48:13Z,2020-08-28T09:54:36Z,100,383,EN,1,yes,7,yes,mostly,mostly not,female,23,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should schedule more classes in the evening (after 6 PM),classes in the evening
bu-11,1,1,9,against,unlikely,Baskent University,bu,2020-08-28T09:58:14Z,2020-08-28T10:03:56Z,100,342,EN,1,yes,9,no,a great deal,mostly not,female,22,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should reduce the length of academic holidays,reduce holidays length
bu-11,2,1,9,in favor,unlikely,Baskent University,bu,2020-08-28T09:58:14Z,2020-08-28T10:03:56Z,100,342,EN,1,yes,9,no,a great deal,mostly not,female,22,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should increase the number of course hours required for graduation,increase course hours
bu-11,3,1,9,against,likely,Baskent University,bu,2020-08-28T09:58:14Z,2020-08-28T10:03:56Z,100,342,EN,1,yes,9,no,a great deal,mostly not,female,22,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should raise the tuition fee for the upcoming academic year,raise tuition fee
bu-11,4,1,9,against,unlikely,Baskent University,bu,2020-08-28T09:58:14Z,2020-08-28T10:03:56Z,100,342,EN,1,yes,9,no,a great deal,mostly not,female,22,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should schedule classes starting at 6.30am,classes at 6.30am
bu-11,5,9,9,in favor,likely,Baskent University,bu,2020-08-28T09:58:14Z,2020-08-28T10:03:56Z,100,342,EN,1,yes,9,no,a great deal,mostly not,female,22,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should introduce mandatory final exams that cover all knowledge required for the academic degree,introduce final exam
bu-11,6,1,9,against,likely,Baskent University,bu,2020-08-28T09:58:14Z,2020-08-28T10:03:56Z,100,342,EN,1,yes,9,no,a great deal,mostly not,female,22,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should make attendance mandatory for seminars and lectures,mandatory attendance
bu-11,7,1,9,in favor,likely,Baskent University,bu,2020-08-28T09:58:14Z,2020-08-28T10:03:56Z,100,342,EN,1,yes,9,no,a great deal,mostly not,female,22,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should abolish resit exams,abolish resit exams
bu-11,8,1,9,indifferent,likely,Baskent University,bu,2020-08-28T09:58:14Z,2020-08-28T10:03:56Z,100,342,EN,1,yes,9,no,a great deal,mostly not,female,22,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should increase the difficulty of exams and coursework,increase difficulty
bu-11,9,9,9,in favor,likely,Baskent University,bu,2020-08-28T09:58:14Z,2020-08-28T10:03:56Z,100,342,EN,1,yes,9,no,a great deal,mostly not,female,22,NA,NA,NA,NA,NA,NA,NA,NA,"<The university> should banish sales of sodas and fast-food, including vending machines, on the campus",banish soda and fast-food
bu-11,10,1,9,in favor,likely,Baskent University,bu,2020-08-28T09:58:14Z,2020-08-28T10:03:56Z,100,342,EN,1,yes,9,no,a great deal,mostly not,female,22,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should reduce the voice given to students in its decision making,reduce student voice
bu-11,11,1,9,in favor,unlikely,Baskent University,bu,2020-08-28T09:58:14Z,2020-08-28T10:03:56Z,100,342,EN,1,yes,9,no,a great deal,mostly not,female,22,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should adopt school uniforms,adopt school uniforms
bu-11,12,1,8,in favor,likely,Baskent University,bu,2020-08-28T09:58:14Z,2020-08-28T10:03:56Z,100,342,EN,1,yes,9,no,a great deal,mostly not,female,22,NA,NA,NA,NA,NA,NA,NA,NA,<The university> should only fund scholarly pursuits and defund other student union activities,defund student activities
